path,code,name,shape,color,front,back,shape_class,color_class,front_class,back_class
/content/drive/MyDrive/img/200710167/200710167_2.jpg,200710167,아이비즈연질캡슐,삼각형,초록,-,-,3,17,0,1
/content/drive/MyDrive/img/201507620/201507620_43.jpg,201507620,비알뮤코캡슐,장방형,파랑,BRBMUCO,-,7,20,131,1
/content/drive/MyDrive/img/201206383/201206383_14.jpg,201206383,바로소펜연질캡슐,타원형,노랑|투명,DEZ,-,8,4,279,1
/content/drive/MyDrive/img/199600201/199600201_84.jpg,199600201,카네마졸질정100mg,기타,하양,DPC,K,0,22,295,119
/content/drive/MyDrive/img/200301983/200301983_35.jpg,200301983,디펜코정,장방형,하양,CP23,분할선,7,22,207,223
/content/drive/MyDrive/img/200807312/200807312_70.jpg,200807312,마메이드정,타원형,분홍,NP,-,8,7,714,1
/content/drive/MyDrive/img/200301252/200301252_19.jpg,200301252,엘스테인캡슐,장방형,초록,ELSDWP,-,7,17,325,1
/content/drive/MyDrive/img/201105016/201105016_6.jpg,201105016,브레핀에스연질캡슐,타원형,청록|투명,브레핀s,-,8,16,1204,1
/content/drive/MyDrive/img/201109733/201109733_74.jpg,201109733,미놀에프트로키,기타,주황,MINOL·FT·,MINOL·FT·,0,13,645,136
/content/drive/MyDrive/img/202000704/202000704_17.jpg,202000704,티파딘정10mg,원형,연두,KB,T1,5,11,532,170
/content/drive/MyDrive/img/199700553/199700553_32.jpg,199700553,큐란정75밀리그램,오각형,분홍,ID,75,4,7,457,24
/content/drive/MyDrive/img/201403389/201403389_7.jpg,201403389,여우엔연질캡슐,타원형,초록|투명,여우엔,-,8,18,1223,1
/content/drive/MyDrive/img/198400399/198400399_74.jpg,198400399,카마졸질정,기타,하양,KW,-,0,22,597,1
/content/drive/MyDrive/img/199702118/199702118_78.jpg,199702118,레디비타정,장방형,갈색,NELSON,-,7,0,701,1
/content/drive/MyDrive/img/200100671/200100671_64.jpg,200100671,제니드정,원형,노랑,ANP,XID,5,3,56,198
/content/drive/MyDrive/img/201206499/201206499_50.jpg,201206499,알게론정500밀리그램,원형,하양,마크,D04,5,22,1137,82
/content/drive/MyDrive/img/201700259/201700259_90.jpg,201700259,애피단정,장방형,노랑,ΛP분할선DN,마크,7,3,1098,214
/content/drive/MyDrive/img/200002787/200002787_60.jpg,200002787,세르비아캡슐,장방형,노랑,ETEXSRH,-,7,3,336,1
/content/drive/MyDrive/img/200100671/200100671_77.jpg,200100671,제니드정,원형,노랑,ANP,XID,5,3,56,198
/content/drive/MyDrive/img/201402061/201402061_71.jpg,201402061,러지피드정,원형,하양,DID,분할선60,5,22,284,224
/content/drive/MyDrive/img/201700907/201700907_95.jpg,201700907,위엔탑정,원형,연두,마크,W,5,11,1137,196
/content/drive/MyDrive/img/201402059/201402059_91.jpg,201402059,알티디75정,삼각형,분홍,PK,75,3,7,741,24
/content/drive/MyDrive/img/201802764/201802764_33.jpg,201802764,비카페롤정,장방형,연두,VCM,마크,7,11,991,214
/content/drive/MyDrive/img/201707596/201707596_55.jpg,201707596,헤모포민에스35정,타원형,갈색,H35,DC,8,0,406,84
/content/drive/MyDrive/img/201101007/201101007_61.jpg,201101007,콘도비타300연질캡슐,장방형,갈색,YJCDV,-,7,0,1060,1
/content/drive/MyDrive/img/201308377/201308377_68.jpg,201308377,마그셀연질캡슐,타원형,갈색,KSMGC,-,8,0,593,1
/content/drive/MyDrive/img/201604711/201604711_68.jpg,201604711,펜싹코프연질캡슐,타원형,파랑|투명,PSSF,-,8,21,759,1
/content/drive/MyDrive/img/200605371/200605371_77.jpg,200605371,래피콜에이캡슐,장방형,주황,YHRPC-A,-,7,13,1051,1
/content/drive/MyDrive/img/200200343/200200343_73.jpg,200200343,락토바이장용캡슐,장방형,연두,IDPLAC,-,7,11,467,1
/content/drive/MyDrive/img/200401488/200401488_38.jpg,200401488,잔시큐정75mg,오각형,분홍,마크,75,4,7,1137,24
/content/drive/MyDrive/img/200709256/200709256_43.jpg,200709256,알파클로닉신리신정,원형,파랑,ALPHAPHARM,-,5,20,44,1
/content/drive/MyDrive/img/201200854/201200854_54.jpg,201200854,비코그린에스정,원형,연두,C1,-,5,11,143,1
/content/drive/MyDrive/img/200802969/200802969_66.jpg,200802969,라딘정75밀리그램,오각형,분홍,UT,75,4,7,980,24
/content/drive/MyDrive/img/200403634/200403634_30.jpg,200403634,헤모퀸탑연질캡슐,장방형,갈색,HQT,-,7,0,437,1
/content/drive/MyDrive/img/199702520/199702520_99.jpg,199702520,신일세티리진정,장방형,하양,CTZ,분할선,7,22,221,223
/content/drive/MyDrive/img/200700012/200700012_48.jpg,200700012,안티노을연질캡슐,장방형,초록,RPANL,-,7,17,783,1
/content/drive/MyDrive/img/200905402/200905402_97.jpg,200905402,다이제스칸정,장방형,연두,DIS,-,7,11,287,1
/content/drive/MyDrive/img/201402059/201402059_21.jpg,201402059,알티디75정,삼각형,분홍,PK,75,3,7,741,24
/content/drive/MyDrive/img/199900536/199900536_2.jpg,199900536,쎄이칼정,타원형,연두,YH,S-C,8,11,1043,155
/content/drive/MyDrive/img/202103680/202103680_55.jpg,202103680,아페인큐정,원형,분홍,NVM,분할선,5,7,723,223
/content/drive/MyDrive/img/201706415/201706415_51.jpg,201706415,알바트정,장방형,하양,BI,AMG,7,22,109,34
/content/drive/MyDrive/img/199000383/199000383_94.jpg,199000383,알파본연질캡슐,기타,노랑|투명,-,-,0,4,0,1
/content/drive/MyDrive/img/201607058/201607058_39.jpg,201607058,비오틴골드정5밀리그램,원형,하양,BO,분할선,5,22,124,223
/content/drive/MyDrive/img/202000440/202000440_96.jpg,202000440,한미치쏙정600밀리그램,원형,분홍,D6,-,5,7,264,1
/content/drive/MyDrive/img/201502420/201502420_100.jpg,201502420,휴니즈아세틸시스테인캡슐200mg,장방형,파랑,마크ACT,-,7,20,1142,1
/content/drive/MyDrive/img/201906544/201906544_4.jpg,201906544,엘도텐캡슐,장방형,초록,JIERD,-,7,17,503,1
/content/drive/MyDrive/img/200906966/200906966_3.jpg,200906966,제로정150mg,마름모형,파랑,마크,X,1,20,1137,197
/content/drive/MyDrive/img/200000493/200000493_48.jpg,200000493,기치코프에스캡슐,장방형,초록,CGPGC,-,7,17,171,1
/content/drive/MyDrive/img/201403192/201403192_30.jpg,201403192,일양바이오알마게이트정500밀리그램,장방형,하양,마크,AM,7,22,1137,33
/content/drive/MyDrive/img/199801258/199801258_60.jpg,199801258,잔트락틴정,원형,하양,ZLT,-,5,22,1080,1
/content/drive/MyDrive/img/199501694/199501694_71.jpg,199501694,이바펜400밀리그람정,장방형,하양,DID,DIP,7,22,284,90
/content/drive/MyDrive/img/201308550/201308550_39.jpg,201308550,슬림비플러스정,삼각형,노랑,마크,SP,3,3,1137,161
/content/drive/MyDrive/img/200201233/200201233_96.jpg,200201233,지펜정300밀리그람,장방형,하양,GP,분할선,7,22,393,223
/content/drive/MyDrive/img/201905326/201905326_50.jpg,201905326,아진탈플러스정,장방형,주황,ΛT,I분할선Y,7,13,1100,115
/content/drive/MyDrive/img/199802435/199802435_52.jpg,199802435,쎄쎄250츄정,사각형,주황,-,-,2,13,0,1
/content/drive/MyDrive/img/201701774/201701774_80.jpg,201701774,모게인정,원형,하양,I∩I,MO,5,22,489,137
/content/drive/MyDrive/img/201206916/201206916_12.jpg,201206916,슬렌페드씨정,타원형,주황,AG분할선SR,-,8,13,36,1
/content/drive/MyDrive/img/201110424/201110424_36.jpg,201110424,본스칼츄어블정,원형,하양,CΛC,-,5,22,238,1
/content/drive/MyDrive/img/200607969/200607969_52.jpg,200607969,산타몬플러스캡슐,장방형,보라,산타몬플러스,-,7,5,1207,1
/content/drive/MyDrive/img/201310498/201310498_94.jpg,201310498,자이날큐연질캡슐,타원형,파랑|투명,자이날Q,-,8,21,1233,1
/content/drive/MyDrive/img/201405107/201405107_99.jpg,201405107,티노큐정75mg,오각형,분홍,BP,75,4,7,126,24
/content/drive/MyDrive/img/200710167/200710167_57.jpg,200710167,아이비즈연질캡슐,삼각형,초록,-,-,3,17,0,1
/content/drive/MyDrive/img/200906254/200906254_71.jpg,200906254,알러샷연질캡슐,타원형,보라|투명,A-S,-,8,6,18,1
/content/drive/MyDrive/img/200001377/200001377_98.jpg,200001377,코애드정,장방형,하양,TG,CED,7,22,929,65
/content/drive/MyDrive/img/199802000/199802000_17.jpg,199802000,네프비타정,원형,노랑,DID,-,5,3,284,1
/content/drive/MyDrive/img/200402297/200402297_21.jpg,200402297,리보렌에스연질캡슐,타원형,갈색,YI-RS,-,8,0,1054,1
/content/drive/MyDrive/img/201905326/201905326.jpg,201905326,아진탈플러스정,장방형,주황,ΛT,I분할선Y,7,13,1100,115
/content/drive/MyDrive/img/201500683/201500683_70.jpg,201500683,프러펜400연질캡슐,타원형,주황|투명,프러펜,-,8,14,1259,1
/content/drive/MyDrive/img/200806190/200806190_2.jpg,200806190,씨콜드플러스코프정,타원형,노랑,CC+,-,8,3,161,1
/content/drive/MyDrive/img/200102561/200102561_2.jpg,200102561,리치칼슘연질캡슐,삼각형,갈색|투명,-,-,3,1,0,1
/content/drive/MyDrive/img/200904182/200904182_36.jpg,200904182,나노민연질캡슐,타원형,갈색,나노민,-,8,0,1110,1
/content/drive/MyDrive/img/198100119/198100119_83.jpg,198100119,우루사정100밀리그램,원형,하양,UDCA,D분할선W,5,22,974,96
/content/drive/MyDrive/img/201602683/201602683_94.jpg,201602683,엘레비트정,타원형,노랑,ELEVIT,분할선,8,3,324,223
/content/drive/MyDrive/img/198400399/198400399_22.jpg,198400399,카마졸질정,기타,하양,KW,-,0,22,597,1
/content/drive/MyDrive/img/201004044/201004044_90.jpg,201004044,파워톤연질캡슐,장방형,갈색,DKPP0,-,7,0,289,1
/content/drive/MyDrive/img/201700836/201700836_54.jpg,201700836,디유비정,원형,파랑,BUD,-,5,20,137,1
/content/drive/MyDrive/img/200401488/200401488_95.jpg,200401488,잔시큐정75mg,오각형,분홍,마크,75,4,7,1137,24
/content/drive/MyDrive/img/200102561/200102561_55.jpg,200102561,리치칼슘연질캡슐,삼각형,갈색|투명,-,-,3,1,0,1
/content/drive/MyDrive/img/200403052/200403052_34.jpg,200403052,메부틴정,원형,하양,GJ,TM,5,22,388,172
/content/drive/MyDrive/img/201308550/201308550_36.jpg,201308550,슬림비플러스정,삼각형,노랑,마크,SP,3,3,1137,161
/content/drive/MyDrive/img/201405107/201405107_12.jpg,201405107,티노큐정75mg,오각형,분홍,BP,75,4,7,126,24
/content/drive/MyDrive/img/201205251/201205251_41.jpg,201205251,애드민포르테정,마름모형,하양,PNX,분할선,1,22,754,223
/content/drive/MyDrive/img/200300416/200300416.jpg,200300416,다보타민큐정,타원형,갈색,Y분할선H,-,8,0,1076,1
/content/drive/MyDrive/img/201205043/201205043_13.jpg,201205043,고운자임맘정,기타,분홍,마크,Mom,0,7,1137,141
/content/drive/MyDrive/img/201400980/201400980_69.jpg,201400980,텐파워플러스연질캡슐,타원형,빨강,YPT,-,8,9,1074,1
/content/drive/MyDrive/img/201404287/201404287_50.jpg,201404287,리포유정,장방형,초록,HUV,-,7,17,445,1
/content/drive/MyDrive/img/200001328/200001328_36.jpg,200001328,오메코정,타원형,하양,CGP10,-,8,22,167,1
/content/drive/MyDrive/img/200905004/200905004_75.jpg,200905004,아민파워정,타원형,갈색,BPW,-,8,0,128,1
/content/drive/MyDrive/img/201109733/201109733_65.jpg,201109733,미놀에프트로키,기타,주황,MINOL·FT·,MINOL·FT·,0,13,645,136
/content/drive/MyDrive/img/200403333/200403333_39.jpg,200403333,에센비정,사각형,갈색,E,마크,2,0,315,214
/content/drive/MyDrive/img/201101004/201101004_60.jpg,201101004,칼트레이트디400,타원형,분홍,Caltrate,4D분할선600,8,7,232,20
/content/drive/MyDrive/img/201904588/201904588_27.jpg,201904588,파인에스정,삼각형,노랑,마크N,-,3,3,1161,1
/content/drive/MyDrive/img/199903179/199903179_48.jpg,199903179,씨씨본정,원형,하양,HS,CC,5,22,438,63
/content/drive/MyDrive/img/198700309/198700309_57.jpg,198700309,엘칸츄정,원형,하양,-,-,5,22,0,1
/content/drive/MyDrive/img/200401329/200401329_78.jpg,200401329,유란탁정75밀리그램,원형,분홍,U,-,5,7,972,1
/content/drive/MyDrive/img/199802384/199802384_19.jpg,199802384,신일엠정,원형,하양,M,SIL,5,22,628,160
/content/drive/MyDrive/img/199602082/199602082_21.jpg,199602082,우리들아세틸시스테인캡슐200mg,장방형,파랑,SUDOSUDOACTACT,-,7,20,898,1
/content/drive/MyDrive/img/198601398/198601398_56.jpg,198601398,가네카정,원형,하양,마크,cr,5,22,1137,207
/content/drive/MyDrive/img/201101004/201101004_62.jpg,201101004,칼트레이트디400,타원형,분홍,Caltrate,4D분할선600,8,7,232,20
/content/drive/MyDrive/img/200102561/200102561_23.jpg,200102561,리치칼슘연질캡슐,삼각형,갈색|투명,-,-,3,1,0,1
/content/drive/MyDrive/img/201800568/201800568_66.jpg,201800568,바이오탑디캡슐,장방형,하양,BTSDOUBLE,-,7,22,136,1
/content/drive/MyDrive/img/201904713/201904713_34.jpg,201904713,스카이비백정,타원형,빨강,SyB,-,8,9,907,1
/content/drive/MyDrive/img/198400399/198400399_49.jpg,198400399,카마졸질정,기타,하양,KW,-,0,22,597,1
/content/drive/MyDrive/img/202104759/202104759_20.jpg,202104759,클리어미정,원형,연두,N,1,5,11,696,2
/content/drive/MyDrive/img/201700055/201700055_33.jpg,201700055,마그릭츄어블정,사각형,분홍,IY,-,2,7,483,1
/content/drive/MyDrive/img/199100626/199100626_74.jpg,199100626,튜란트캡슐200밀리그램,장방형,초록,KLNTRTC,-,7,17,564,1
/content/drive/MyDrive/img/201309202/201309202_20.jpg,201309202,잔큐75정,육각형,주황,DID,75,6,13,284,24
/content/drive/MyDrive/img/201904588/201904588_99.jpg,201904588,파인에스정,삼각형,노랑,마크N,-,3,3,1161,1
/content/drive/MyDrive/img/201606425/201606425.jpg,201606425,오늘비타더블골드정,타원형,노랑,V+U,-,8,3,984,1
/content/drive/MyDrive/img/200707533/200707533_47.jpg,200707533,아이피아연질캡슐,타원형,갈색,KN-E,-,8,0,569,1
/content/drive/MyDrive/img/200403333/200403333_36.jpg,200403333,에센비정,사각형,갈색,E,마크,2,0,315,214
/content/drive/MyDrive/img/202002496/202002496_14.jpg,202002496,투엑스비쥬니어츄어블정,원형,노랑,2XJ,-,5,3,9,1
/content/drive/MyDrive/img/201404221/201404221_42.jpg,201404221,싸이타민정,기타,분홍,마크,-,0,7,1137,1
/content/drive/MyDrive/img/201109733/201109733_31.jpg,201109733,미놀에프트로키,기타,주황,MINOL·FT·,MINOL·FT·,0,13,645,136
/content/drive/MyDrive/img/201205251/201205251_3.jpg,201205251,애드민포르테정,마름모형,하양,PNX,분할선,1,22,754,223
/content/drive/MyDrive/img/198800902/198800902_99.jpg,198800902,트리마정200밀리그램,원형,노랑,Jy,분할선,5,3,521,223
/content/drive/MyDrive/img/200710167/200710167_71.jpg,200710167,아이비즈연질캡슐,삼각형,초록,-,-,3,17,0,1
/content/drive/MyDrive/img/201904588/201904588_83.jpg,201904588,파인에스정,삼각형,노랑,마크N,-,3,3,1161,1
/content/drive/MyDrive/img/200711036/200711036_64.jpg,200711036,팜스타정,타원형,연두,SL9,-,8,11,866,1
/content/drive/MyDrive/img/200901818/200901818_69.jpg,200901818,리버플란연질캡슐,장방형,갈색,리버플란,-,7,0,1129,1
/content/drive/MyDrive/img/201310207/201310207_47.jpg,201310207,명문아스피린장용정100mg,원형,하양,MMAS,-,5,22,657,1
/content/drive/MyDrive/img/200000744/200000744_72.jpg,200000744,아웃콜에프캡슐,장방형,파랑,JW5JW5,-,7,20,513,1
/content/drive/MyDrive/img/199804331/199804331_4.jpg,199804331,넥스팜염산암부록솔정,원형,하양,AMBU,-,5,22,48,1
/content/drive/MyDrive/img/201401248/201401248_89.jpg,201401248,덱쎈연질캡슐,타원형,초록|투명,DEXEN,-,8,18,278,1
/content/drive/MyDrive/img/201706804/201706804_80.jpg,201706804,위클린정,타원형,연두,SS,CLT,8,11,892,73
/content/drive/MyDrive/img/201904588/201904588_11.jpg,201904588,파인에스정,삼각형,노랑,마크N,-,3,3,1161,1
/content/drive/MyDrive/img/200811364/200811364_6.jpg,200811364,임팩타민파워정,타원형,노랑,VB,분할선,8,3,987,223
/content/drive/MyDrive/img/201303988/201303988_6.jpg,201303988,빅톤에프연질캡슐,타원형,빨강,SIVCTF,-,8,9,854,1
/content/drive/MyDrive/img/200101016/200101016_82.jpg,200101016,데코라펜정,원형,분홍,J.R,-,5,7,494,1
/content/drive/MyDrive/img/201208753/201208753_29.jpg,201208753,빅시딘정75밀리그램,원형,하양,B,K,5,22,97,119
/content/drive/MyDrive/img/201602682/201602682_96.jpg,201602682,메클린구강용해필름25밀리그램,사각형,노랑,-,-,2,3,0,1
/content/drive/MyDrive/img/200403333/200403333_23.jpg,200403333,에센비정,사각형,갈색,E,마크,2,0,315,214
/content/drive/MyDrive/img/200204177/200204177_41.jpg,200204177,알마트린정,원형,하양,SWAM,-,5,22,904,1
/content/drive/MyDrive/img/201706804/201706804.jpg,201706804,위클린정,타원형,연두,SS,CLT,8,11,892,73
/content/drive/MyDrive/img/200403333/200403333_80.jpg,200403333,에센비정,사각형,갈색,E,마크,2,0,315,214
/content/drive/MyDrive/img/201207377/201207377_21.jpg,201207377,글로덱시정300mg,장방형,분홍,KG분할선DE,-,7,7,553,1
/content/drive/MyDrive/img/200204177/200204177_54.jpg,200204177,알마트린정,원형,하양,SWAM,-,5,22,904,1
/content/drive/MyDrive/img/201310917/201310917.jpg,201310917,액티넘이엑스플러스정,원형,노랑,AM3020,-,5,3,46,1
/content/drive/MyDrive/img/201706380/201706380_23.jpg,201706380,모아비액티브정,장방형,주황,HKM,-,7,13,427,1
/content/drive/MyDrive/img/201405107/201405107_54.jpg,201405107,티노큐정75mg,오각형,분홍,BP,75,4,7,126,24
/content/drive/MyDrive/img/200403333/200403333_8.jpg,200403333,에센비정,사각형,갈색,E,마크,2,0,315,214
/content/drive/MyDrive/img/201903259/201903259_70.jpg,201903259,브로립신정,원형,연두,BrS,-,5,11,140,1
/content/drive/MyDrive/img/200401210/200401210_31.jpg,200401210,진트로이에프정,원형,하양,JRP분할선150F,-,5,22,506,1
/content/drive/MyDrive/img/201404221/201404221_14.jpg,201404221,싸이타민정,기타,분홍,마크,-,0,7,1137,1
/content/drive/MyDrive/img/200802969/200802969_72.jpg,200802969,라딘정75밀리그램,오각형,분홍,UT,75,4,7,980,24
/content/drive/MyDrive/img/201401944/201401944_84.jpg,201401944,장제로정,원형,연두,IYJZ,-,5,11,485,1
/content/drive/MyDrive/img/201303989/201303989_30.jpg,201303989,디카엠정,원형,분홍,MJ,1,5,7,646,2
/content/drive/MyDrive/img/201907830/201907830_37.jpg,201907830,미가펜에스연질캡슐,타원형,빨강|투명,미가펜S,-,8,10,1190,1
/content/drive/MyDrive/img/199501694/199501694_45.jpg,199501694,이바펜400밀리그람정,장방형,하양,DID,DIP,7,22,284,90
/content/drive/MyDrive/img/201907458/201907458_54.jpg,201907458,트리싹정200밀리그램,원형,노랑,JTS,분할선,5,3,510,223
/content/drive/MyDrive/img/200009525/200009525_72.jpg,200009525,로와콜연질캡슐,기타,초록|투명,-,-,0,18,0,1
/content/drive/MyDrive/img/199601312/199601312_36.jpg,199601312,삼남아세트아미노펜정500밀리그람,장방형,하양,AA5,분할선,7,22,20,223
/content/drive/MyDrive/img/201500662/201500662_67.jpg,201500662,텐다나민캡슐,장방형,보라,TENDATENDA,-,7,5,927,1
/content/drive/MyDrive/img/201600289/201600289_54.jpg,201600289,광동리버샷정,원형,갈색,K.D,-,5,0,527,1
/content/drive/MyDrive/img/200003493/200003493_13.jpg,200003493,맥타정,원형,갈색,CAMA,-,5,0,151,1
/content/drive/MyDrive/img/201904588/201904588_2.jpg,201904588,파인에스정,삼각형,노랑,마크N,-,3,3,1161,1
/content/drive/MyDrive/img/201404221/201404221_43.jpg,201404221,싸이타민정,기타,분홍,마크,-,0,7,1137,1
/content/drive/MyDrive/img/200403398/200403398_70.jpg,200403398,비컴쿨캡슐,장방형,파랑,비컴쿨비컴쿨,-,7,20,1205,1
/content/drive/MyDrive/img/200710167/200710167.jpg,200710167,아이비즈연질캡슐,삼각형,초록,-,-,3,17,0,1
/content/drive/MyDrive/img/200403333/200403333_70.jpg,200403333,에센비정,사각형,갈색,E,마크,2,0,315,214
/content/drive/MyDrive/img/201704764/201704764_45.jpg,201704764,이노코정,타원형,하양,NY1,-,8,22,725,1
/content/drive/MyDrive/img/201602682/201602682_72.jpg,201602682,메클린구강용해필름25밀리그램,사각형,노랑,-,-,2,3,0,1
/content/drive/MyDrive/img/199400891/199400891_66.jpg,199400891,알콤정,사각형,분홍,A,I분할선Y,2,7,16,115
/content/drive/MyDrive/img/200811061/200811061_11.jpg,200811061,액티프롤정,원형,하양,TG분할선L,-,5,22,941,1
/content/drive/MyDrive/img/202002568/202002568_66.jpg,202002568,요모겐트로키,기타,하양,YODWP,YODWP,0,22,1062,201
/content/drive/MyDrive/img/200202988/200202988_87.jpg,200202988,라니드정,오각형,분홍,HK,75,4,7,421,24
/content/drive/MyDrive/img/200710167/200710167_26.jpg,200710167,아이비즈연질캡슐,삼각형,초록,-,-,3,17,0,1
/content/drive/MyDrive/img/201900848/201900848_14.jpg,201900848,투스테인캡슐,장방형,초록,TWP200,-,7,17,965,1
/content/drive/MyDrive/img/201602342/201602342_37.jpg,201602342,듀오레캡슐,장방형,노랑,NKDUO,-,7,3,708,1
/content/drive/MyDrive/img/201200204/201200204_36.jpg,201200204,비타맥스정,장방형,주황,MTS,VM,7,13,675,191
/content/drive/MyDrive/img/200501234/200501234_54.jpg,200501234,투헬스연질캡슐,장방형,검정,투헬스,-,7,2,1251,1
/content/drive/MyDrive/img/200300376/200300376_85.jpg,200300376,피로펜정,장방형,하양,J분할선W,-,7,22,525,1
/content/drive/MyDrive/img/202000397/202000397_59.jpg,202000397,뉴먼트엠지플러스큐연질캡슐,타원형,갈색,NUMQ,-,8,0,722,1
/content/drive/MyDrive/img/202003322/202003322_1.jpg,202003322,위모닝정,원형,하양,MG,-,5,22,637,1
/content/drive/MyDrive/img/201208753/201208753_37.jpg,201208753,빅시딘정75밀리그램,원형,하양,B,K,5,22,97,119
/content/drive/MyDrive/img/199800468/199800468_0.jpg,199800468,세노바정,타원형,하양,CNV,분할선,8,22,197,223
/content/drive/MyDrive/img/201902614/201902614_93.jpg,201902614,마인트롤정,원형,갈색,D05,마크,5,0,262,214
/content/drive/MyDrive/img/199901375/199901375_6.jpg,199901375,아루펜정400밀리그람,장방형,하양,ARP,분할선,7,22,65,223
/content/drive/MyDrive/img/201607031/201607031_18.jpg,201607031,액티나민플러스정,타원형,노랑,ATN+,-,8,3,77,1
/content/drive/MyDrive/img/201006807/201006807_24.jpg,201006807,마이어스콕골드정,타원형,주황,K.D,G,8,13,527,104
/content/drive/MyDrive/img/200400118/200400118_42.jpg,200400118,락토웰장용캡슐,장방형,연두,CKDLTW,-,7,11,185,1
/content/drive/MyDrive/img/200802969/200802969_69.jpg,200802969,라딘정75밀리그램,오각형,분홍,UT,75,4,7,980,24
/content/drive/MyDrive/img/199600669/199600669_1.jpg,199600669,타스멘정,원형,하양,TSM,분할선,5,22,957,223
/content/drive/MyDrive/img/201602500/201602500_58.jpg,201602500,에스린정,타원형,하양,마크,C23,8,22,1137,62
/content/drive/MyDrive/img/201902646/201902646_21.jpg,201902646,치지랜캡슐,장방형,하양,GJDIO,-,7,22,389,1
/content/drive/MyDrive/img/200009525/200009525_14.jpg,200009525,로와콜연질캡슐,기타,초록|투명,-,-,0,18,0,1
/content/drive/MyDrive/img/202103680/202103680_36.jpg,202103680,아페인큐정,원형,분홍,NVM,분할선,5,7,723,223
/content/drive/MyDrive/img/198601478/198601478_56.jpg,198601478,토레스정,원형,하양,TL,분할선,5,22,951,223
/content/drive/MyDrive/img/201602801/201602801_52.jpg,201602801,베라비타정,타원형,갈색,SL,-,8,0,865,1
/content/drive/MyDrive/img/201605433/201605433_6.jpg,201605433,칼니틴정,원형,하양,AC/LC,-,5,22,23,1
/content/drive/MyDrive/img/201701158/201701158_48.jpg,201701158,에페젠정,삼각형,파랑,EAC,분할선,3,20,317,223
/content/drive/MyDrive/img/201307061/201307061_29.jpg,201307061,린아스장용정,원형,하양,LAS,-,5,22,606,1
/content/drive/MyDrive/img/201706955/201706955_46.jpg,201706955,속크린에스정,장방형,하양,T43,분할선,7,22,917,223
/content/drive/MyDrive/img/201210591/201210591_24.jpg,201210591,에이에스피장용정100mg,원형,하양,마크,ΛS,5,22,1137,212
/content/drive/MyDrive/img/199802000/199802000_71.jpg,199802000,네프비타정,원형,노랑,DID,-,5,3,284,1
/content/drive/MyDrive/img/200008589/200008589_22.jpg,200008589,카네스텐1질정,기타,하양,BAYER,MU,0,22,102,140
/content/drive/MyDrive/img/198601398/198601398_4.jpg,198601398,가네카정,원형,하양,마크,cr,5,22,1137,207
/content/drive/MyDrive/img/200500432/200500432_39.jpg,200500432,케어본플러스정,타원형,연두,IDP·C,-,8,11,469,1
/content/drive/MyDrive/img/202002568/202002568_92.jpg,202002568,요모겐트로키,기타,하양,YODWP,YODWP,0,22,1062,201
/content/drive/MyDrive/img/198802327/198802327_73.jpg,198802327,마로겔정500밀리그람,원형,하양,CAMAR5,-,5,22,152,1
/content/drive/MyDrive/img/201900692/201900692_60.jpg,201900692,서울알마게이트정,장방형,하양,SPC,500,7,22,885,22
/content/drive/MyDrive/img/199400891/199400891_27.jpg,199400891,알콤정,사각형,분홍,A,I분할선Y,2,7,16,115
/content/drive/MyDrive/img/199701234/199701234_49.jpg,199701234,투렌정,원형,빨강,TGN,-,5,9,936,1
/content/drive/MyDrive/img/200802969/200802969_96.jpg,200802969,라딘정75밀리그램,오각형,분홍,UT,75,4,7,980,24
/content/drive/MyDrive/img/200000743/200000743_7.jpg,200000743,노노콜캡슐,장방형,파랑,JW4JW4,-,7,20,512,1
/content/drive/MyDrive/img/200009088/200009088_57.jpg,200009088,로와치넥스캡슐,기타,노랑|투명,-,-,0,4,0,1
/content/drive/MyDrive/img/201605439/201605439_32.jpg,201605439,제감코프캡슐,장방형,파랑,SINIL제감코프,-,7,20,851,1
/content/drive/MyDrive/img/198701352/198701352_96.jpg,198701352,트레스오릭스훠트정,기타,분홍,마크,마크,0,7,1137,214
/content/drive/MyDrive/img/200400766/200400766_64.jpg,200400766,페리닥터캡슐,장방형,분홍,D-WD-WPDRPDR,-,7,7,254,1
/content/drive/MyDrive/img/201404888/201404888_89.jpg,201404888,로피딘캡슐,장방형,하양,whiteLOP,-,7,22,1094,1
/content/drive/MyDrive/img/201701158/201701158_35.jpg,201701158,에페젠정,삼각형,파랑,EAC,분할선,3,20,317,223
/content/drive/MyDrive/img/201604189/201604189_84.jpg,201604189,몰바렌에스캡슐,장방형,노랑,SNPMS,-,7,3,875,1
/content/drive/MyDrive/img/201502375/201502375_95.jpg,201502375,파세몰비타정,장방형,노랑,P-VITA,분할선,7,3,735,223
/content/drive/MyDrive/img/200500548/200500548_74.jpg,200500548,게므론골드정,타원형,주황,게므론G,-,8,13,1107,1
/content/drive/MyDrive/img/198200504/198200504_37.jpg,198200504,베부틴정,원형,하양,YONGIL분할선TMB,-,5,22,1063,1
/content/drive/MyDrive/img/201602682/201602682_7.jpg,201602682,메클린구강용해필름25밀리그램,사각형,노랑,-,-,2,3,0,1
/content/drive/MyDrive/img/201500644/201500644_24.jpg,201500644,베로나에스정,원형,주황,CU,-,5,13,222,1
/content/drive/MyDrive/img/199400891/199400891_86.jpg,199400891,알콤정,사각형,분홍,A,I분할선Y,2,7,16,115
